Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018,1,12,19,11916.9844,1974.6458,2432.0,1220.5114,16589.4316,3322.0825,7275.0068,1548.8682
2018,1,12,20,11749.4688,1944.9175,2466.1052,1212.1245,16508.1113,3343.489,7271.9575,1532.9645
2018,1,12,21,11354.0654,1895.2224,2458.7512,1183.3579,15902.5615,3314.9883,7262.5488,1559.2167
2018,1,12,22,11043.2578,1814.5441,2495.7795,1148.5699,15250.9316,3232.4333,7012.8911,1501.0952
2018,1,12,23,12001.7998,2054.3999,2739.01,1180.99,15737.5996,3562.51,7303.1802,1540.5
2018,1,13,0,11992.7002,2086.54,2638.96,1218.85,16256.4004,3732.3201,7522.5298,1422.1899
2018,1,13,1,11923.4004,2032.54,2587.3701,1227.6801,16297.5996,3739.8899,7745.6899,1628.46
2018,1,13,2,11891.2002,2159.55,2660.3301,1373.71,17266.0,3803.52,7460.6001,1530.51
2018,1,13,3,12031.7998,2109.6599,2721.9199,1270.63,16846.8008,3861.6499,7915.3599,1608.6801
2018,1,13,4,12264.7002,2216.46,2691.02,1268.49,18274.4004,3927.6899,8533.2197,1792.8
2018,1,13,5,12227.0996,2352.74,2692.9399,1209.97,17972.4004,3723.4199,8551.5801,1780.5601
2018,1,13,6,12826.9004,2289.3201,2776.1799,1338.4,18790.1992,4044.5601,8671.9697,1870.52
2018,1,13,7,12737.7002,2346.5601,2741.6499,1375.21,18784.0,4257.8501,8741.1797,1949.46
2018,1,13,8,12672.7998,2352.05,2704.74,1389.4399,18834.4004,3917.49,8479.46,1921.0601
2018,1,13,9,12589.2002,2271.4199,2601.54,1387.1,18473.0,3601.0701,8181.5898,1858.78
2018,1,13,10,12107.2998,2160.8701,2579.8601,1321.71,17679.5996,3583.5601,7766.7202,1584.72
2018,1,13,11,11075.5996,2033.16,2536.6299,1254.25,17016.5996,3264.53,7360.98,1530.8101
2018,1,13,12,11263.7002,1887.39,2482.1599,1284.35,15910.4004,3115.76,7043.79,1481.38
2018,1,13,13,10645.7998,1746.77,2338.3799,1331.03,15335.2998,2877.9099,6676.6401,1528.25
2018,1,13,14,10473.7998,1768.77,2335.5601,1282.66,14911.7002,2720.45,6412.6499,1617.05
2018,1,13,15,11045.2002,1902.88,2372.47,1282.5699,15032.5,2960.79,6937.4199,1616.27
2018,1,13,16,11554.5996,2097.8701,2404.95,1304.11,16626.0,2908.24,7496.0801,1579.35
2018,1,13,17,12287.9004,2184.6101,2596.1001,1334.52,17662.3008,3409.25,8004.6099,1733.46
2018,1,13,18,12192.7998,2257.0801,2486.8401,1225.49,17682.9004,3456.1599,8052.3501,1719.72
2018,1,13,19,12312.4004,2124.98,2597.4099,1223.51,17690.9004,3540.5601,8103.2598,1784.79
2018,1,13,20,12296.0996,2139.47,2604.1899,1187.12,17511.9004,3677.1899,7923.2002,1815.9
2018,1,13,21,12013.2998,2017.66,2595.6899,1185.97,17193.8008,3610.48,7719.6602,1738.02
2018,1,13,22,11731.0,2025.51,2699.9199,1123.83,16248.0,3626.6201,7627.52,1620.88
2018,1,13,23,11873.4004,2129.1899,2721.74,1157.21,16094.5,3715.0701,7806.3101,1629.03
2018,1,14,0,11469.7998,2049.3501,2614.55,1164.26,14725.4004,3705.03,7453.0898,1435.64
2018,1,14,1,11408.2998,1960.25,2610.24,1225.41,14987.7002,3694.3101,7340.5298,1518.34
2018,1,14,2,11519.7002,2012.02,2650.5901,1373.2,15623.5,3639.6899,7283.5601,1445.78
2018,1,14,3,11586.7002,2048.9399,2692.54,1242.5,15429.5,3704.1899,7738.9502,1421.4301
2018,1,14,4,11740.2002,2145.47,2550.0,1215.48,16566.9004,3708.1499,8348.8398,1451.99
2018,1,14,5,11730.2002,2257.8999,2767.04,1178.13,15987.0,3632.4399,8309.2803,1478.91
2018,1,14,6,12277.0,2211.23,2646.5901,1288.5601,16987.5996,3861.21,8224.9697,1455.4
2018,1,14,7,12144.7002,2208.8401,2680.9099,1328.75,16642.9004,4112.5698,8497.2305,1526.98
2018,1,14,8,12080.0996,2170.6699,2691.46,1336.88,16337.7998,3815.3201,7861.5,1488.16
2018,1,14,9,11760.7998,2041.13,2677.4399,1332.99,15798.5,3354.6499,7387.04,1504.47
2018,1,14,10,11320.9004,1946.1801,2615.73,1277.71,15000.5996,3327.3301,7007.3701,1310.66
2018,1,14,11,10414.5,1819.9301,2534.74,1170.3,14392.5,3039.4099,6613.54,1303.29
2018,1,14,12,10523.7998,1671.61,2384.6101,1261.25,13601.7998,2911.6201,6297.6602,1231.1
2018,1,14,13,10005.5,1568.23,2394.28,1300.86,12811.9004,2762.21,5958.4102,1397.03
2018,1,14,14,9607.9697,1574.4,2373.8,1231.6,12858.4004,2662.25,5732.6299,1424.34
2018,1,14,15,10394.7002,1703.3199,2470.0,1218.08,12712.9004,2816.05,6044.27,1295.0699
2018,1,14,16,10923.2002,1877.39,2524.4199,1179.5699,13474.7002,2779.55,6552.1099,1311.85
2018,1,14,17,11439.5996,1980.54,2436.8601,1216.8,14483.0,3062.8799,6946.0698,1447.71
2018,1,14,18,11439.9004,1918.16,2631.5701,1162.86,14360.0996,3083.3899,6934.21,1454.4399
2018,1,14,19,11554.7998,1854.96,2491.9099,1243.55,14617.5,3152.03,6898.6802,1471.39
2018,1,14,20,11461.0,1847.6,2650.2,1173.6,14560.2002,3125.23,6866.1499,1500.83
2018,1,14,21,11001.0,1728.98,2639.6299,1129.36,13678.2002,2963.1599,6486.8198,1413.0601
2018,1,14,22,10612.9004,1715.67,2676.95,1028.5,12780.0996,2858.8401,6140.54,1293.79
2018,1,14,23,10680.5,1756.34,2586.26,1035.3,13428.7998,2704.03,5823.0498,1267.86
2018,1,15,0,10492.4004,1740.36,2488.55,1017.43,13265.0,2637.23,5709.9102,1238.92
2018,1,15,1,10102.4004,1745.25,2460.3101,1042.6,13008.7002,2518.8799,5706.4102,1229.3101
2018,1,15,2,10301.0996,1804.42,2496.26,1040.6801,13754.5996,2567.77,5765.8901,1300.63
2018,1,15,3,10566.7998,1795.4399,2572.53,1058.74,13249.9004,2677.4099,5994.3799,1297.53
2018,1,15,4,11424.5,1965.9301,2557.1899,1121.3199,15350.5,2891.02,6483.3999,1341.62
2018,1,15,5,12282.2002,2103.5801,2614.8501,1260.02,16475.9004,3352.48,7191.3999,1557.27
2018,1,15,6,12474.7002,2091.95,2757.8201,1241.6,16844.0996,3424.1899,7497.6699,1519.7
2018,1,15,7,11982.9004,2042.9301,2716.6101,1243.59,16018.4004,3265.6201,7418.1099,1562.0699
2018,1,15,8,12020.4004,1961.6,2632.3,1267.36,15642.7002,3147.6599,7124.5898,1482.76
2018,1,15,9,11965.7002,1887.87,2599.9299,1233.66,15035.2998,3097.51,6854.8501,1390.4399
2018,1,15,10,11522.4004,1824.83,2563.6101,1200.47,14119.7002,2956.3999,6384.8398,1312.1
2018,1,15,11,11569.9004,1699.34,2526.73,1173.3,13140.5996,2889.1201,6032.8101,1312.9301
2018,1,15,12,10510.0996,1654.14,2472.01,1142.0,12918.5996,2828.3799,5820.96,1256.63
2018,1,15,13,11015.9004,1579.63,2438.3601,1134.6801,12416.0996,2805.1499,5555.2002,1306.13
2018,1,15,14,10726.2998,1572.08,2459.96,1136.98,12620.0996,2779.4399,5455.6401,1279.61
2018,1,15,15,10683.7002,1598.36,2477.3799,1103.74,13701.7002,2788.98,5606.9399,1341.46
2018,1,15,16,10982.0996,1678.2,2419.3501,1154.26,14604.5996,2866.6299,5908.8301,1431.5
2018,1,15,17,11293.7002,1812.5699,2563.2,1233.98,15988.2002,3018.6399,6388.8398,1514.1
2018,1,15,18,11186.5,1796.64,2465.3601,1204.04,16336.9004,3070.03,6569.5601,1573.97
2018,1,15,19,11131.9004,1831.3101,2587.1599,1222.39,16923.6992,3119.8201,6682.2402,1538.46
2018,1,15,20,10777.5,1845.95,2623.8601,1158.61,16814.0,3008.27,6421.3301,1550.09
2018,1,15,21,10334.7002,1792.5699,2553.97,1144.1899,15924.0,2854.1699,6133.1802,1529.05
2018,1,15,22,9918.79,1702.0601,2584.01,1129.67,15707.0,2682.8401,5727.5,1484.74
2018,1,15,23,9546.0596,1602.29,2694.5601,1197.23,14602.4004,2898.3401,6040.46,1336.63
2018,1,16,0,10616.0,1761.28,2626.6101,1239.0601,16368.0996,3033.8899,6211.7798,1495.8199
2018,1,16,1,10513.2998,2075.8201,2595.1799,1318.8199,16860.0,3271.78,6957.23,1513.03
2018,1,16,2,10654.2002,2016.46,2692.54,1296.27,16094.5,3370.53,7307.0,1572.85
2018,1,16,3,10776.2998,2094.5,2664.4099,1336.6801,17333.8008,3380.53,7593.5801,1564.33
2018,1,16,4,11547.4004,2236.52,2679.9199,1412.27,18683.0996,3372.2,8317.7002,1630.54
2018,1,16,5,12861.5996,2329.6399,2767.6599,1471.22,19606.5,3515.47,9155.1904,1803.09
2018,1,16,6,13159.2998,2428.74,2787.77,1496.09,21040.0996,3764.8601,9729.0596,1879.8101
2018,1,16,7,13235.5996,2397.47,2839.73,1479.99,20535.5996,4297.3301,9970.5801,1941.3199
2018,1,16,8,13759.7002,2454.8999,2837.8301,1532.14,20274.3008,4312.04,10459.5,1821.36
2018,1,16,9,14048.7002,2627.4299,2844.8999,1540.92,20608.0,4414.1499,10354.2998,1746.49
2018,1,16,10,14365.7998,2543.28,2912.97,1542.17,20510.8008,4794.5298,10613.5,1734.6899
2018,1,16,11,13953.0996,2712.03,2825.52,1494.49,19924.6992,4756.9702,10263.7002,1658.73
2018,1,16,12,13370.5,2581.8799,2875.96,1450.88,19092.5,4858.3701,10419.9004,1700.62
2018,1,16,13,14964.5,2648.53,2894.55,1417.88,19543.9004,5182.0298,10074.5996,1551.28
2018,1,16,14,17088.4004,2406.3999,3154.4099,1422.96,18333.5,5011.1299,10295.2002,1649.47
2018,1,16,15,16832.5996,2451.1101,2771.5,1409.3199,18600.8008,5353.6099,10682.2002,1696.01
2018,1,16,16,17030.0996,2687.9099,2863.01,1372.11,19822.4004,5513.3301,9970.75,1729.15
2018,1,16,17,16679.0,2680.3401,2756.4299,1429.03,20489.5,5868.5498,12908.5996,1887.05
2018,1,16,18,16980.1992,2691.76,2849.8701,1407.52,21412.5,6149.02,12201.0996,1928.27
2018,1,16,19,16949.6992,2712.28,2837.1599,1424.37,21271.3008,6526.7798,11740.7998,1915.4301
2018,1,16,20,15021.0,2722.8501,2823.23,1412.1899,20879.0,6682.52,11308.7998,1780.6801
2018,1,16,21,13617.5996,2565.6799,2957.29,1437.13,20357.6992,6401.6299,10408.7002,1799.0601
2018,1,16,22,13566.0996,2528.3501,2772.96,1364.25,19431.5996,5804.73,10244.0,1782.8101
2018,1,16,23,13358.0996,2488.78,2700.4199,1342.02,19126.6992,5492.8501,10017.7002,1772.7
2018,1,17,0,13808.3223,2396.3726,2567.8416,1369.4087,18604.457,5132.6284,8820.1621,2000.2036
2018,1,17,1,13939.7666,2392.8237,2560.2422,1357.6649,18591.3828,5142.6606,8872.1396,2015.8225
2018,1,17,2,14182.4395,2423.3547,2565.4849,1372.8142,18837.5156,5154.9897,9056.4971,2046.9425
2018,1,17,3,14630.4766,2485.5718,2589.4521,1397.9286,19464.3203,5267.1421,9377.5732,2083.8066
2018,1,17,4,15673.8105,2641.2708,2646.1458,1473.5359,20903.5547,5584.6108,10157.3672,2202.4792
2018,1,17,5,16954.209,2865.6023,2716.0339,1577.0399,22443.4219,6222.999,11268.5918,2341.8394
2018,1,17,6,17467.1523,2937.7788,2765.8218,1622.1995,22970.1367,6459.2236,11444.8662,2411.4753
2018,1,17,7,17484.6289,2915.5642,2736.2471,1618.4879999999998,22584.0957,6505.9546,11195.6211,2325.7219
2018,1,17,8,17213.998,2807.2244,2720.1035,1648.069,21979.0273,6597.2998,10970.0615,2159.5754
2018,1,17,9,16811.291,2701.571,2703.9082,1635.4447,21769.4453,6518.5356,10685.3066,2037.338
2018,1,17,10,16107.2324,2645.282,2661.2278,1610.77,21117.793,6350.6387,10317.2256,1904.8433
2018,1,17,11,15379.4092,2540.5017,2582.0537,1559.6582,20142.8711,6142.8638,9803.4639,1784.4653
2018,1,17,12,14800.8164,2422.75,2531.2749,1512.8688,19387.875,5937.5693,9329.5254,1722.1326
2018,1,17,13,14303.7617,2385.165,2523.2852,1461.6115,19066.875,5811.1211,8779.6299,1663.6868
2018,1,17,14,13867.877,2345.1379,2545.4971,1410.46,18504.9551,5633.2783,8520.3711,1600.2362
2018,1,17,15,13587.5605,2360.1038,2567.9294,1366.974,18822.7168,5417.4395,8527.9824,1576.2936
2018,1,17,16,14256.3506,2422.5342,2596.5254,1374.2167,19980.7285,5501.2866,9031.7109,1645.4845
2018,1,17,17,15040.4746,2541.7236,2680.9636,1434.2925,21397.6641,5866.0571,10020.3311,1775.141
2018,1,17,18,15099.3066,2523.0596,2726.9441,1445.9063,21520.7969,6038.8354,10512.0098,1838.2383
2018,1,17,19,15124.5244,2505.2373,2749.197,1432.632,21611.5059,6007.6792,10583.6846,1866.8113
2018,1,17,20,14755.9082,2393.3936,2732.8855,1395.3701,20715.5898,5940.5601,10366.4092,1862.0741
2018,1,17,21,14133.0537,2261.6533,2700.0974,1331.4965,19543.6973,5597.0215,9779.874,1810.1843
2018,1,17,22,13526.5381,2165.1211,2681.3601,1282.1942,18848.5508,5213.8394,9180.6084,1738.0212
2018,1,17,23,12991.5,2400.5801,2834.71,1271.98,17344.5996,4942.7598,8922.0098,1709.79
2018,1,18,0,13086.4004,2485.3701,2789.4399,1289.39,18778.5996,4897.52,9764.9102,1873.45
2018,1,18,1,13541.0996,2397.49,2693.96,1315.52,19279.6992,4981.2798,9888.1602,1954.16
2018,1,18,2,13998.2998,2426.53,2708.0701,1300.96,19238.5996,5088.6299,9406.5098,2000.98
2018,1,18,3,14104.9004,2436.7,2712.1101,1305.63,19557.8008,5433.75,9634.6299,2032.89
2018,1,18,4,14618.2002,2575.52,2785.4399,1373.46,21022.4004,6494.8301,10362.9004,2067.1101
2018,1,18,5,15472.2998,2755.6799,2783.72,1481.04,22458.6992,6750.5,10749.0996,2228.8701
2018,1,18,6,16152.7002,2917.45,2836.4099,1529.38,23125.8008,5804.2598,11177.2002,2318.77
2018,1,18,7,15739.2998,2961.8899,2833.96,1372.99,21320.9004,6785.0601,10424.0,2240.0701
2018,1,18,8,15370.9004,2823.96,2791.1799,1465.73,19654.6992,6579.9502,10216.5996,2100.73
2018,1,18,9,15168.9004,2597.3401,2780.55,1508.9,20123.4004,6697.2998,9873.0498,2022.97
2018,1,18,10,15048.2002,2585.53,2726.51,1455.78,18646.6992,6254.1299,9498.7305,1902.41
2018,1,18,11,14790.2998,2324.22,2673.6001,1328.05,17921.5996,5697.8701,8994.7803,1850.42
2018,1,18,12,14389.9004,2489.3501,2847.97,1246.98,17074.1992,6361.0098,8975.29,1809.62
2018,1,18,13,13361.9004,2251.76,2641.8601,1263.39,16091.5996,5992.8101,8895.1201,1815.67
2018,1,18,14,12146.0,2177.2,2560.47,1248.0601,16250.7002,5899.0298,8348.6602,1657.17
2018,1,18,15,12893.7002,2166.72,2570.54,1282.05,16816.1992,5839.3101,8555.2695,1726.84
2018,1,18,16,13413.7002,2419.6201,2634.8601,1265.7,17652.4004,5961.6299,9408.9297,1829.8
2018,1,18,17,14026.7002,2496.0601,2761.02,1330.05,18983.8008,6309.6401,9595.0801,1864.6899
2018,1,18,18,14674.7998,2522.45,2743.1101,1327.1,19667.4004,6503.6899,9717.0898,1921.36
2018,1,18,19,14212.9004,2608.3799,2807.4199,1372.01,19765.9004,6397.0,9662.6699,1961.29
2018,1,18,20,14149.7998,2439.77,2734.1201,1292.97,19622.1992,6165.3701,9545.3398,2109.54
2018,1,18,21,13591.0,2592.45,2641.21,1338.87,17993.1992,5959.5,8953.2002,1960.09
2018,1,18,22,12834.2002,2271.7,2647.21,1236.01,17527.9004,5643.6802,8305.3301,1916.86
2018,1,18,23,12047.7998,2253.9399,2754.3799,1186.01,16900.0996,4813.3398,7960.8799,1737.62
2018,1,19,0,11063.4004,2005.51,2595.1799,1167.08,15203.5,3830.2,7437.54,1734.9301
2018,1,19,1,10925.0996,1988.73,2633.2,1171.26,14854.5,3840.1599,7296.0801,1510.21
2018,1,19,2,10884.5996,2008.23,2525.6599,1184.88,14798.7998,3937.5801,7201.8701,1728.84
2018,1,19,3,11420.7002,1996.45,2531.6599,1210.73,15755.0,4157.3198,7433.8701,1690.7
2018,1,19,4,12372.0,2104.8101,2583.4399,1287.48,16684.9004,4766.0,7792.6201,1867.37
2018,1,19,5,13079.4004,2198.8101,2609.73,1381.58,18510.1992,5469.6299,8510.9902,2064.02
2018,1,19,6,13489.0996,2348.6899,2590.8401,1390.74,18810.3008,5682.0698,8853.4902,2094.76
2018,1,19,7,13227.2002,2306.48,2539.3999,1414.71,17795.0,5341.3599,8819.0898,2081.2
2018,1,19,8,13020.7002,2281.5801,2472.6799,1392.21,16809.9004,5121.5601,8378.9697,1930.9
2018,1,19,9,12987.5,2113.27,2613.9099,1355.9301,16216.0,4989.6201,8191.23,1859.36
2018,1,19,10,12768.9004,2094.1001,2448.04,1307.78,15473.9004,4697.4302,7907.6499,1681.53
2018,1,19,11,12714.5,2022.34,2363.73,1255.79,14745.2002,4489.25,7662.8398,1608.49
2018,1,19,12,12869.5,1988.84,2473.3701,1159.45,13869.0,4333.21,7402.4502,1668.59
2018,1,19,13,11603.5996,1891.3,2272.4199,1128.95,12979.5996,3963.4399,7460.7402,1593.4399
2018,1,19,14,10692.5996,1795.22,2277.6499,1140.4399,12437.5996,4031.05,7063.2202,1430.04
2018,1,19,15,11204.7002,1888.52,2278.25,1123.67,13333.2998,3940.75,7090.02,1466.51
2018,1,19,16,11262.0,1896.35,2328.54,1131.4399,13911.7002,3845.49,7462.7002,1576.95
2018,1,19,17,11689.0,2005.3,2421.5901,1177.37,14751.7998,4122.3501,7393.2798,1700.09
2018,1,19,18,11784.9004,2036.53,2412.22,1138.6801,14689.7998,4303.8701,7574.0298,1672.15
2018,1,19,19,11124.2002,1961.1,2433.79,1141.71,14970.2002,4333.8701,7484.1299,1751.91
2018,1,19,20,11272.7998,1911.6,2443.29,1068.28,14025.0996,4103.8701,7351.0298,1806.3101
2018,1,19,21,11102.2998,1859.63,2374.8401,1092.38,13849.2998,3986.0,6903.5801,1581.24
2018,1,19,22,10427.2998,1683.28,2393.78,1057.91,12572.2002,3694.7,6592.6899,1536.33
2018,1,19,23,9753.4004,1651.27,2435.25,980.957,11928.0,3573.5601,6411.6602,1610.24
2018,1,20,0,9825.4199,1568.15,2515.22,971.658,11480.5,3521.5801,5777.7798,1418.04
2018,1,20,1,9572.0,1563.42,2449.1699,936.139,11271.9004,3389.2,5681.6499,1381.51
2018,1,20,2,9474.1104,1548.66,2525.5901,934.282,11036.9004,3342.9199,5565.79,1397.99
2018,1,20,3,9467.1699,1586.53,2543.1499,927.505,11133.7002,3431.3401,5664.5898,1441.26
2018,1,20,4,9609.1797,1601.3101,2594.8999,973.325,11340.0,3497.53,5825.8999,1434.64
2018,1,20,5,9912.5596,1679.55,2702.2,1016.15,11765.2998,3665.54,6135.7202,1466.95
2018,1,20,6,10197.5996,1709.1899,2704.05,1018.32,12243.0,3800.5801,6393.8101,1510.3199
2018,1,20,7,10473.7002,1734.86,2623.3201,1078.11,12452.5996,3751.8899,6616.3398,1540.5
2018,1,20,8,10735.4004,1743.97,2580.8999,1120.3,12741.7002,3662.9299,6485.27,1436.8199
2018,1,20,9,10908.2002,1759.8,2560.79,1099.48,12663.5996,3617.98,6365.3398,1430.0699
2018,1,20,10,10827.2002,1778.4,2517.6001,1085.42,12478.2998,3439.0901,6192.4199,1285.24
2018,1,20,11,10997.5,1741.04,2455.6899,1062.3101,12094.2002,3302.0,5958.3701,1213.02
2018,1,20,12,10925.0,1737.88,2541.6799,1053.51,11698.0996,3162.3301,5759.0801,1200.33
2018,1,20,13,10731.5,1702.97,2378.76,1036.98,11464.9004,3170.53,5689.6401,1175.28
2018,1,20,14,10698.4004,1665.37,2362.6101,1030.3,11368.9004,3159.78,5524.02,1235.55
2018,1,20,15,10691.2002,1710.45,2353.1799,992.963,11351.0,3139.8101,5581.4502,1232.95
2018,1,20,16,10903.4004,1747.0601,2329.1499,971.543,11759.5996,3161.01,5763.48,1298.29
2018,1,20,17,11126.9004,1764.88,2392.04,1023.92,12111.4004,3294.1499,6160.27,1330.42
2018,1,20,18,10979.0996,1700.79,2447.26,983.026,11821.5996,3447.55,6083.3101,1336.35
2018,1,20,19,10755.5996,1681.38,2436.8401,980.66,11675.2998,3351.6899,5825.3799,1337.33
2018,1,20,20,10511.4004,1599.75,2454.8301,952.949,11267.4004,3253.03,5702.7998,1355.99
2018,1,20,21,10181.7002,1508.33,2379.9399,955.643,10680.7998,3063.8999,5372.8701,1266.7
2018,1,20,22,9705.3096,1450.98,2427.0801,923.188,10123.9004,2980.6399,5161.8599,1304.84
2018,1,20,23,9284.9297,1394.72,2422.77,908.442,9646.1602,2869.8701,4912.3799,1401.22
2018,1,21,0,8797.3301,1295.33,2406.8,889.452,9032.5,2694.74,4597.52,1362.34
2018,1,21,1,8550.7002,1260.14,2414.8601,866.066,8706.5996,2610.3,4585.4102,1393.79
2018,1,21,2,8454.4902,1242.09,2410.5601,860.922,8662.9902,2505.71,4481.3999,1394.0699
2018,1,21,3,8430.21,1221.0,2433.0701,874.242,8698.5996,2538.6201,4466.75,1386.96
2018,1,21,4,8427.25,1256.35,2428.21,880.617,8803.2998,2521.6201,4516.3901,1394.1801
2018,1,21,5,8729.2998,1250.7,2443.02,867.135,9115.6299,2583.02,4685.9902,1390.04
2018,1,21,6,8910.9902,1290.83,2510.6799,859.305,9558.7002,2553.05,4877.6299,1420.75
2018,1,21,7,9046.75,1349.0699,2533.6201,942.275,10151.4004,2736.26,5234.1201,1460.71
2018,1,21,8,9423.21,1455.62,2531.8999,980.401,10536.9004,2856.0901,5433.7798,1422.3
2018,1,21,9,9709.9697,1441.27,2511.77,998.415,10636.2998,2954.47,5505.02,1458.64
2018,1,21,10,9839.1104,1488.4301,2524.03,984.742,10741.4004,3000.8101,5576.71,1392.61
2018,1,21,11,10033.5996,1487.92,2442.8501,979.31,10649.0,3083.8501,5668.3501,1408.27
2018,1,21,12,10146.2998,1467.95,2417.0701,960.995,10620.2002,3108.46,5685.0298,1413.9
2018,1,21,13,9868.8496,1490.13,2426.6201,944.254,10439.4004,3109.5701,5630.54,1369.41
2018,1,21,14,10023.7002,1474.3199,2394.8501,949.993,10320.2998,3133.6201,5566.3301,1363.26
2018,1,21,15,10091.7998,1519.26,2417.29,956.876,10411.7998,3094.25,5623.5801,1375.63
2018,1,21,16,10260.4004,1542.1899,2404.29,968.532,10691.0996,3095.22,5755.5698,1355.4301
2018,1,21,17,10723.7998,1588.62,2523.1201,970.751,11368.7002,3243.8101,6108.3501,1433.74
2018,1,21,18,10666.5996,1592.79,2582.96,998.09,11263.7002,3277.71,6113.1201,1460.87
2018,1,21,19,10447.9004,1530.86,2714.5901,945.548,10967.9004,3241.5901,6039.29,1396.63
2018,1,21,20,10194.5996,1485.8101,2658.23,961.093,10956.2002,3127.6201,5731.3799,1399.14
2018,1,21,21,9669.8701,1383.25,2608.79,916.613,9837.6299,2944.78,5412.1001,1541.05
2018,1,21,22,9091.3701,1325.47,2556.1899,853.541,9315.54,2742.98,4941.7002,1479.83
2018,1,21,23,8710.6299,1260.52,2545.6001,793.133,9494.9404,2394.9099,4683.1099,1419.74
2018,1,22,0,8448.1104,1195.38,2570.3401,822.687,9046.5596,2268.6101,4511.1099,1291.6
2018,1,22,1,8190.9902,1265.4301,2390.6799,821.117,9134.2803,2345.29,4470.2202,1444.54
2018,1,22,2,8198.7998,1305.09,2553.6299,834.758,9472.7998,2240.3799,4438.8999,1508.91
2018,1,22,3,8412.1602,1308.3101,2548.6001,851.834,9875.7695,2309.3401,4778.0601,1496.72
2018,1,22,4,9022.4102,1416.47,2586.0601,936.28,10954.4004,2514.6399,5393.0801,1674.4301
2018,1,22,5,9965.3701,1686.26,2639.1599,983.525,12765.7002,2811.3899,6206.1699,1559.9
2018,1,22,6,10382.4004,1741.14,2687.8201,1046.6899,13589.7002,3094.4199,6431.0298,1816.02
2018,1,22,7,10629.2002,1759.7,2631.3301,1048.1801,13418.7002,2995.8601,6214.71,1804.75
2018,1,22,8,10764.7998,1694.9,2551.4399,1081.6801,12910.5996,3009.5701,6161.2798,1634.23
2018,1,22,9,10720.7002,1595.74,2517.4199,1060.5699,12434.2998,2988.0801,5982.5898,1450.91
2018,1,22,10,10523.0,1608.0699,2442.8999,1046.22,12117.5,2900.6101,5768.71,1381.95
2018,1,22,11,10395.0,1525.01,2438.22,1035.09,11928.7998,2846.4099,5610.2798,1298.46
2018,1,22,12,10336.9004,1569.3199,2387.5701,1033.33,11891.2002,2756.03,5473.9399,1258.87
2018,1,22,13,10204.4004,1542.61,2368.77,997.097,11636.4004,2743.5,5450.6499,1207.25
2018,1,22,14,10071.4004,1541.62,2290.1699,953.001,11083.5996,2729.3401,5443.1299,1175.11
2018,1,22,15,10114.2002,1554.45,2245.29,952.268,11155.7002,2757.6799,5465.6699,1283.88
2018,1,22,16,10379.5996,1558.75,2376.02,937.382,11808.7002,2759.5601,5707.8701,1356.4399
2018,1,22,17,10611.2998,1645.35,2324.96,1001.07,12787.2002,2950.4299,6230.5098,1486.01
2018,1,22,18,10676.5996,1599.6801,2419.6101,1003.53,12813.5996,3059.98,6353.1602,1508.5601
2018,1,22,19,10575.5996,1576.55,2532.75,984.764,12836.2998,3056.3501,6237.6099,1434.29
2018,1,22,20,10353.5,1496.1,2543.1101,974.567,12437.5996,3057.4199,6090.8198,1477.38
2018,1,22,21,9995.3398,1614.49,2559.8501,941.484,12003.0,2939.3101,5751.73,1436.52
2018,1,22,22,9675.0996,1591.24,2555.24,921.134,11386.7998,2762.8601,5515.4102,1400.01
2018,1,22,23,9373.0801,1420.62,2551.2,959.549,11222.2002,3024.46,5360.71,1415.9301
2018,1,23,0,9616.96,1520.6899,2495.6499,923.907,11116.5,2845.6001,5527.4302,1378.39
2018,1,23,1,9581.4697,1559.3,2545.8501,921.942,11219.5996,2826.72,5563.71,1351.23
2018,1,23,2,9646.5195,1578.25,2594.0,980.0,11568.0,2835.9099,5712.7202,1428.39
2018,1,23,3,9936.3896,1615.91,2621.5901,1020.08,12084.0996,2998.01,5966.25,1437.96
2018,1,23,4,10782.5,1769.86,2683.97,1097.15,13191.2998,3239.26,6635.6802,1500.71
2018,1,23,5,11490.5,2011.13,2687.27,1218.1,14957.0996,3737.05,7446.8398,1589.25
2018,1,23,6,11890.7002,2079.9199,2750.3701,1236.03,15765.9004,3851.6899,7648.1001,1815.66
2018,1,23,7,11696.0,1902.35,2751.3301,1194.76,14911.0,3676.46,7371.73,1690.34
2018,1,23,8,11683.0,1885.2,2564.8201,1214.33,14226.4004,3473.51,7033.6299,1461.62
2018,1,23,9,11439.5,1787.85,2543.8899,1204.8,13494.2002,3350.6699,6614.8799,1345.65
2018,1,23,10,11146.5,1678.09,2480.8899,1151.04,12806.2002,3073.3,6179.25,1288.36
2018,1,23,11,10688.5996,1601.5,2432.8899,1117.77,12100.5996,2953.51,5867.29,1222.67
